68343 [qtp1773103387-12] INFO  org.apache.solr.handler.dataimport.DataImporter  – Data Configuration loaded successfully
68348 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={optimize=false&indent=true&clean=true&commit=true&verbose=false&command=full-import&debug=false&wt=json} status=0 QTime=21 
68348 [Thread-15] INFO  org.apache.solr.handler.dataimport.DataImporter  – Starting Full Import
68355 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679415143&wt=json} status=0 QTime=0 
68370 [Thread-15] INFO  org.apache.solr.handler.dataimport.SimplePropertiesWriter  – Read dataimport.properties
68478 [Thread-15] WARN  org.apache.solr.handler.dataimport.FileDataSource  – FileDataSource.basePath is empty. Resolving to: /Users/xcv58/solr-4.5.1/wiki/.
68949 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679415734&wt=json} status=0 QTime=1 
69118 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679415904&wt=json} status=0 QTime=1 
69340 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679416127&wt=json} status=0 QTime=0 
69517 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679416303&wt=json} status=0 QTime=1 
69701 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679416488&wt=json} status=0 QTime=0 
69870 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679416657&wt=json} status=0 QTime=0 
70029 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679416817&wt=json} status=0 QTime=0 
70690 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679417479&wt=json} status=0 QTime=0 
70867 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679417655&wt=json} status=0 QTime=0 
71036 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679417823&wt=json} status=0 QTime=0 
71180 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679417967&wt=json} status=0 QTime=0 
71330 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679418119&wt=json} status=0 QTime=0 
71469 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679418256&wt=json} status=0 QTime=0 
71619 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679418408&wt=json} status=0 QTime=0 
71755 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679418544&wt=json} status=0 QTime=0 
71884 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679418672&wt=json} status=0 QTime=0 
72032 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679418817&wt=json} status=0 QTime=0 
72180 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679418969&wt=json} status=0 QTime=0 
72329 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679419113&wt=json} status=0 QTime=0 
72465 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679419253&wt=json} status=0 QTime=1 
72605 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679419394&wt=json} status=0 QTime=0 
72750 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679419538&wt=json} status=0 QTime=0 
72903 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679419690&wt=json} status=0 QTime=0 
73038 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679419827&wt=json} status=0 QTime=0 
73190 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679419979&wt=json} status=0 QTime=0 
73334 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679420123&wt=json} status=0 QTime=0 
73487 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679420276&wt=json} status=0 QTime=0 
73638 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679420428&wt=json} status=0 QTime=0 
73784 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679420573&wt=json} status=0 QTime=0 
73935 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679420724&wt=json} status=0 QTime=0 
83434 [commitScheduler-6-thread-1] INFO  org.apache.solr.update.UpdateHandler  – start commit{,optimize=false,openSearcher=false,waitSearcher=true,expungeDeletes=false,softCommit=false,prepareCommit=false}
88497 [commitScheduler-6-thread-1] INFO  org.apache.solr.core.SolrCore  – SolrDeletionPolicy.onCommit: commits: num=2
	commit{dir=NRTCachingDirectory(org.apache.lucene.store.NIOFSDirectory@/Users/xcv58/solr-4.5.1/wiki/solr/collection1/data/index lockFactory=org.apache.lucene.store.NativeFSLockFactory@3ccc9f79; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_1,generation=1}
	commit{dir=NRTCachingDirectory(org.apache.lucene.store.NIOFSDirectory@/Users/xcv58/solr-4.5.1/wiki/solr/collection1/data/index lockFactory=org.apache.lucene.store.NativeFSLockFactory@3ccc9f79; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_2,generation=2}
88497 [commitScheduler-6-thread-1] INFO  org.apache.solr.core.SolrCore  – newest commit generation = 2
89761 [commitScheduler-6-thread-1] INFO  org.apache.solr.search.SolrIndexSearcher  – Opening Searcher@45861ff8 realtime
89763 [commitScheduler-6-thread-1] INFO  org.apache.solr.update.UpdateHandler  – end_commit_flush
98437 [commitScheduler-6-thread-1] INFO  org.apache.solr.update.UpdateHandler  – start commit{,optimize=false,openSearcher=false,waitSearcher=true,expungeDeletes=false,softCommit=false,prepareCommit=false}
101036 [commitScheduler-6-thread-1] INFO  org.apache.solr.core.SolrCore  – SolrDeletionPolicy.onCommit: commits: num=2
	commit{dir=NRTCachingDirectory(org.apache.lucene.store.NIOFSDirectory@/Users/xcv58/solr-4.5.1/wiki/solr/collection1/data/index lockFactory=org.apache.lucene.store.NativeFSLockFactory@3ccc9f79; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_2,generation=2}
	commit{dir=NRTCachingDirectory(org.apache.lucene.store.NIOFSDirectory@/Users/xcv58/solr-4.5.1/wiki/solr/collection1/data/index lockFactory=org.apache.lucene.store.NativeFSLockFactory@3ccc9f79; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_3,generation=3}
101037 [commitScheduler-6-thread-1] INFO  org.apache.solr.core.SolrCore  – newest commit generation = 3
101639 [commitScheduler-6-thread-1] INFO  org.apache.solr.search.SolrIndexSearcher  – Opening Searcher@7d244e08 realtime
101645 [commitScheduler-6-thread-1] INFO  org.apache.solr.update.UpdateHandler  – end_commit_flush
108775 [Thread-15] INFO  org.apache.solr.handler.dataimport.DocBuilder  – Import completed successfully
108775 [Thread-15] INFO  org.apache.solr.update.UpdateHandler  – start commit{,optimize=false,openSearcher=true,waitSearcher=true,expungeDeletes=false,softCommit=false,prepareCommit=false}
110884 [Thread-15] INFO  org.apache.solr.core.SolrCore  – SolrDeletionPolicy.onCommit: commits: num=2
	commit{dir=NRTCachingDirectory(org.apache.lucene.store.NIOFSDirectory@/Users/xcv58/solr-4.5.1/wiki/solr/collection1/data/index lockFactory=org.apache.lucene.store.NativeFSLockFactory@3ccc9f79; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_3,generation=3}
	commit{dir=NRTCachingDirectory(org.apache.lucene.store.NIOFSDirectory@/Users/xcv58/solr-4.5.1/wiki/solr/collection1/data/index lockFactory=org.apache.lucene.store.NativeFSLockFactory@3ccc9f79; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_4,generation=4}
110885 [Thread-15] INFO  org.apache.solr.core.SolrCore  – newest commit generation = 4
110890 [Thread-15] INFO  org.apache.solr.search.SolrIndexSearcher  – Opening Searcher@156baa53 main
110893 [searcherExecutor-4-thread-1] INFO  org.apache.solr.core.SolrCore  – QuerySenderListener sending requests to Searcher@156baa53 main{StandardDirectoryReader(segments_4:11:nrt _0(4.5.1):C7831 _1(4.5.1):C2185 _2(4.5.1):C7146 _3(4.5.1):C1560 _4(4.5.1):C7127)}
110893 [searcherExecutor-4-thread-1] INFO  org.apache.solr.core.SolrCore  – QuerySenderListener done.
110894 [searcherExecutor-4-thread-1] INFO  org.apache.solr.core.SolrCore  – [collection1] Registered new searcher Searcher@156baa53 main{StandardDirectoryReader(segments_4:11:nrt _0(4.5.1):C7831 _1(4.5.1):C2185 _2(4.5.1):C7146 _3(4.5.1):C1560 _4(4.5.1):C7127)}
110903 [Thread-15] INFO  org.apache.solr.update.UpdateHandler  – end_commit_flush
110904 [Thread-15] INFO  org.apache.solr.handler.dataimport.SimplePropertiesWriter  – Read dataimport.properties
110905 [Thread-15] INFO  org.apache.solr.handler.dataimport.SimplePropertiesWriter  – Wrote last indexed time to dataimport.properties
110905 [Thread-15] INFO  org.apache.solr.handler.dataimport.DocBuilder  – Time taken = 0:0:42.534
110905 [Thread-15] INFO  org.apache.solr.update.processor.LogUpdateProcessor  – [collection1] webapp=/solr path=/dataimport params={optimize=false&indent=true&clean=true&commit=true&verbose=false&command=full-import&debug=false&wt=json} status=0 QTime=21 {deleteByQuery=*:* (-1452990178471706624),add=[10 (1452990178615361536), 27 (1452990178765307904), 29 (1452990178834513920), 33 (1452990178880651264), 36 (1452990178978168832), 37 (1452990178983411712), 40 (1452990179048423424), 42 (1452990179129163776), 44 (1452990179136503808), 47 (1452990179187884032), ... (25849 adds)],commit=} 0 21
114148 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679460937&wt=json} status=0 QTime=0 
114307 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679461096&wt=json} status=0 QTime=0 
114500 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679461289&wt=json} status=0 QTime=0 
114685 [qtp1773103387-12] INFO  org.apache.solr.core.SolrCore  – [collection1] webapp=/solr path=/dataimport params={indent=true&command=status&_=1385679461474&wt=json} status=0 QTime=1 
